iteration	time	average_speed	average_speed_lane_0	average_speed_lane_1	average_speed_lane_2	vehicle_count
48600	46.203854	2.6875	1.8695652	3.6923077	3.1666667	48
48601	46.20468	3.0208333	2.047619	3.7692308	3.7857144	48
48602	46.20569	3.125	2.4705882	3.2777777	3.7692308	48
48603	46.206635	3.1041667	2.6470587	2.7894738	4.25	48
48604	46.208046	2.875	2.5882354	2.3529413	3.857143	48
48605	46.209106	2.625	2.0625	2.4444444	3.5	48
48606	46.210037	2.5625	2.3333333	2.1052632	3.4285715	48
48607	46.210915	2.8125	2.4705882	2.4444444	3.7692308	48
48608	46.2119	2.5833333	2.1666667	2.2941177	3.5384614	48
48609	46.212784	2.5833333	2	2.8235295	3	48
48610	46.213806	2.8958333	2.5	2.875	3.4285715	48
48611	46.214935	2.7083333	2.4736843	2.6666667	3.0714285	48
48612	46.21609	2.6875	2.4705882	2.3888888	3.3846154	48
48613	46.21714	2.4583333	2.5333333	2.3181818	2.6363637	48
48614	46.218323	2.5833333	3.0588236	2.0526316	2.75	48
48615	46.219654	2.2708333	2.3888888	2.1111112	2.3333333	48
48616	46.220535	2.3333333	1.9444444	2.5555556	2.5833333	48
48617	46.221367	2.1666667	1.6666666	2.6470587	2.2307692	48
48618	46.22215	2.6458333	2.3888888	2.9375	2.642857	48
48619	46.222984	2.625	2.2	2.4666667	3.4615386	48
48620	46.22397	2.6041667	2.0526316	2.8235295	3.1666667	48
48621	46.22497	2.5208333	2.2222223	2.368421	3.2727273	48
48622	46.22587	2.7708333	2.4545455	2.6666667	3.5454545	48
48623	46.226757	2.8541667	1.9444444	3	4.090909	48
48624	46.227642	3.0416667	2.4705882	2.9444444	3.9230769	48
48625	46.228493	2.9583333	2.7222223	3	3.2307692	48
48626	46.229473	2.7916667	2.375	2.75	3.4166667	48
48627	46.230873	2.9375	2.6470587	2.2777777	4.230769	48
48628	46.232075	2.625	2.3157895	2.0666666	3.642857	48
48629	46.23345	2.1875	2.1111112	1.5333333	2.9333334	48
48630	46.23466	2.3541667	1.882353	2.1333334	3.0625	48
48631	46.235653	2.4166667	2.357143	2.4210527	2.4666667	48
48632	46.236816	2.6875	3.125	2.2631578	2.7692308	48
48633	46.237816	2.5416667	3	2.173913	2.75	48
48634	46.238914	2.5208333	3.0625	1.8	3	48
48635	46.239956	2.7916667	2.8	2.6666667	3	48
48636	46.24085	2.6458333	2.7333333	2.25	3.1538463	48
48637	46.24169	2.6041667	2.4705882	2.1333334	3.1875	48
48638	46.24254	2.7083333	2.5625	1.9333333	3.5294118	48
48639	46.243637	3	3.0625	2.7142856	3.1666667	48
48640	46.244564	2.7291667	3.125	2.4285715	2.6111112	48
48641	46.245716	2.875	2.625	3	3	48
48642	46.246784	2.4791667	2.1538463	2.5263157	2.6875	48
48643	46.247986	2.125	1.9285715	2.05	2.4285715	48
48644	46.249714	2.1041667	2.1666667	1.9411764	2.2307692	48
48645	46.250828	2.2708333	2.6111112	2.0625	2.0714285	48
48646	46.25174	2.6458333	3	2.6666667	2.25	48
48647	46.2526	2.7916667	3.2222223	2.6	2.4666667	48
48648	46.253517	2.6875	3.1176472	2.375	2.5333333	48
48649	46.25435	2.7291667	2.8823528	2.625	2.6666667	48
48650	46.255173	2.9791667	3.3529413	2.8235295	2.7142856	48
48651	46.255978	3.0416667	2.9473684	2.9333334	3.2857144	48
48652	46.25678	2.6875	2.3333333	2.8666666	2.9333334	48
48653	46.25761	2.75	2.5	2.857143	3	48
48654	46.258503	2.9791667	2.625	2.85	3.6666667	48
48655	46.259346	3.125	2.9444444	2.8421052	3.909091	48
48656	46.26017	2.9375	2.6666667	2.5	4	48
48657	46.26107	3.1041667	2.5882354	2.9473684	4.0833335	48
48658	46.261898	3.0833333	2.45	3.0666666	4.076923	48
48659	46.26303	3.0625	2	3.2666667	4.285714	48
48660	46.263973	3	1.8235294	2.7777777	4.8461537	48
48661	46.26529	3.1041667	2.3888888	3	4.230769	48
48662	46.26654	3	2.4117646	2.5625	4.133333	48
48663	46.2679	2.9791667	2.5833333	2.8636363	3.5	48
48664	46.2691	3	3	2.857143	3.2307692	48
48665	46.27023	2.9583333	2.8333333	2.8823528	3.2307692	48
48666	46.27122	3.0208333	2.6666667	2.9375	3.5714285	48
48667	46.272156	2.7083333	2.4444444	2.9444444	2.75	48
48668	46.273003	2.625	2.2631578	2.5882354	3.25	48
48669	46.27391	2.3333333	2	2.2	3	48
48670	46.27474	2.5	1.7368422	2.8235295	3.25	48
48671	46.275665	2.3333333	1.7727273	2.4615386	3.1538463	48
48672	46.276897	2.5625	1.7368422	3.2	3	48
48673	46.27788	2.6875	1.7222222	3.15	3.5	48
48674	46.279	2.625	2.125	2.2857144	4	48
48675	46.280346	2.5	1.75	2.3125	4	48
48676	46.28156	2.75	2.2105262	2.8823528	3.4166667	48
48677	46.28408	2.8333333	2.65	2.5263157	3.8888888	48
48678	46.285126	2.6041667	2.3157895	2.1578948	4	48
48679	46.28604	2.9583333	2.4444444	2.5625	4.071429	48
48680	46.286873	3.25	2.5294118	3.2941177	4.071429	48
48681	46.287815	3.2083333	2.9411764	3.2941177	3.4285715	48
48682	46.28877	3.125	2.8125	3.3157895	3.2307692	48
48683	46.28965	2.9375	3	2.764706	3.0714285	48
48684	46.29071	2.5625	2.4117646	3.1111112	2	48
48685	46.29177	2.7291667	2.8666666	3.3333333	1.8666667	48
48686	46.293385	2.8333333	2.6875	3.2	2.4166667	48
48687	46.294388	2.75	3.0666666	2.5238094	2.75	48
48688	46.29534	2.75	2.7333333	2.3181818	3.6363637	48
48689	46.296406	2.7083333	2.8888888	1.9473684	3.7272727	48
48690	46.298466	2.2708333	1.8235294	2.05	3.3636363	48
48691	46.300945	2.1875	2.0588236	1.65	3.3636363	48
48692	46.30314	2.6458333	2.5625	2.45	3.0833333	48
48693	46.304413	2.8541667	2.7368422	2.7894738	3.2	48
48694	46.30568	2.875	3.1904762	1.7647059	4.1	48
48695	46.306618	2.6666667	2.3157895	2.3157895	4	48
48696	46.307674	2.9375	2.75	2.764706	3.5454545	48
48697	46.308712	2.75	2.625	2.4545455	3.6	48
48698	46.30961	2.875	2.7894738	2.4705882	3.5833333	48
48699	46.310497	3.0625	3.1666667	2.8235295	3.2307692	48
48700	46.312298	2.7916667	3	2.3157895	3.2307692	48
48701	46.313892	2.6041667	2.4705882	2.4117646	3	48
48702	46.315376	2.5833333	2.0625	2.5882354	3.1333334	48
48703	46.31678	2.6458333	2.1764705	2.7368422	3.1666667	48
48704	46.318035	2.6458333	2.9375	2.1578948	3	48
48705	46.31914	2.7083333	3	2.35	2.9230769	48
48706	46.3201	2.7291667	2.9333334	1.9473684	3.5714285	48
48707	46.320972	2.8541667	2.9285715	2.0526316	3.8	48
48708	46.32181	2.625	2.7894738	1.7857143	3.2	48
48709	46.322712	2.8958333	2.9473684	3	2.7333333	48
48710	46.323605	2.9583333	3.2222223	2.7777777	2.8333333	48
48711	46.324707	3.1666667	3.235294	3.1111112	3.1538463	48
48712	46.32566	3.3125	2.764706	3.6666667	3.5625	48
48713	46.326595	3.25	2.75	3.4666667	3.5294118	48
48714	46.327484	3.125	3.0625	3.1333334	3.1764705	48
48715	46.329586	2.8958333	2.625	3.0666666	3	48
48716	46.33101	2.9791667	2.7333333	3.2777777	2.8666666	48
48717	46.333263	2.4375	2.1333334	2.5555556	2.6	48
48718	46.335323	2.4583333	2.5333333	2.6470587	2.1875	48
48719	46.336704	2.6041667	2.8666666	2.5555556	2.4	48
48720	46.337715	2.2916667	2.6666667	2.1176472	2.125	48
48721	46.33877	2.5	2.6875	2.4666667	2.3529413	48
48722	46.339657	2.5416667	2.2222223	3.2142856	2.3125	48
48723	46.340576	2.7083333	2.2222223	3.857143	2.25	48
48724	46.3414	2.7916667	2.5555556	3.3846154	2.5882354	48
48725	46.342445	2.625	2.4375	2.8333333	2.5714285	48
48726	46.343414	2.7083333	2.8947368	2.235294	3.0833333	48
48727	46.3445	3	2.9411764	3	3.0714285	48
48728	46.345535	2.8125	2.85	2.6153846	2.9333334	48
48729	46.346542	3	2.8421052	2.7777777	3.6363637	48
48730	46.34818	2.875	2.7777777	2.4736843	3.7272727	48
48731	46.350315	2.7291667	2.631579	2.3125	3.3846154	48
48732	46.352066	2.6875	2.3157895	2.5714285	3.2666667	48
48733	46.353584	2.5833333	2.3	3.1538463	2.4666667	48
48734	46.354458	2.8333333	1.8888888	3.7058823	3	48
48735	46.355404	2.9791667	2.5714285	3.4666667	3.0833333	48
48736	46.356297	2.7916667	2.2631578	3.05	3.3333333	48
48737	46.357193	2.4583333	2.1904762	2.0526316	4.125	48
48738	46.3582	2.3333333	1.7619047	2.1578948	4.25	48
48739	46.35914	2.3541667	1.75	2	4.75	48
48740	46.360058	2.6458333	2.1666667	2.0526316	4.4545455	48
48741	46.3612	2.7708333	2.15	2.6	3.9230769	48
48742	46.362198	2.6666667	2.2777777	2.8823528	2.9230769	48
48743	46.363106	2.7291667	2.1052632	2.9411764	3.4166667	48
48744	46.364292	2.7916667	2	2.8333333	3.7692308	48
48745	46.36549	2.6458333	2.1764705	2.5	3.6363637	48
48746	46.366745	2.8125	2.235294	2.7222223	3.6923077	48
48747	46.36837	2.8541667	2.5555556	3	3.0714285	48
48748	46.369682	2.8541667	2.5238094	3.5833333	2.7333333	48
48749	46.370502	2.6875	2.2631578	3.8	2.0714285	48
48750	46.371548	2.4375	1.875	3.3333333	1.9285715	48
48751	46.37258	2.4791667	2.5625	2.9473684	1.6923077	48
48752	46.3735	2.5833333	2.6666667	2.875	2.142857	48
48753	46.37444	2.5625	2.8823528	2.8125	1.9333333	48
48754	46.375324	2.3125	2.357143	2.5238094	1.9230769	48
48755	46.376198	2.5208333	3.0625	2.4	2	48
48756	46.3772	2.6041667	2.9375	2.7142856	1.9090909	48
48757	46.378223	2.5625	2.1764705	3.0555556	2.3846154	48
48758	46.37945	2.5833333	2.375	2.5555556	2.857143	48
48759	46.38051	2.75	3.0666666	2.5882354	2.625	48
48760	46.38164	2.875	3.2142856	2.8333333	2.625	48
48761	46.382854	2.6875	2.8666666	2.4444444	2.8	48
48762	46.384735	2.7916667	3.0666666	2.5882354	2.75	48
48763	46.38621	2.7083333	2.9285715	2.3529413	2.8823528	48
48764	46.38708	2.7291667	2.8823528	2.2	3.0625	48
48765	46.38813	2.7708333	3	2.3333333	2.9333334	48
48766	46.38912	2.9166667	2.6666667	3	3.2142856	48
48767	46.389935	3.1458333	2.4444444	4.0625	3	48
48768	46.390797	3.0416667	2.6190476	3.8461537	2.9285715	48
48769	46.392056	2.7708333	1.8	3.7333333	3.1538463	48
48770	46.392944	3.1666667	2.4736843	3.6	3.642857	48
48771	46.393803	3.1458333	2.5882354	3.2222223	3.7692308	48
48772	46.394726	3.0833333	2.875	3.1111112	3.2857144	48
48773	46.39567	2.8958333	2.6666667	3.1578948	2.7857144	48
48774	46.396763	2.75	3.2142856	2.5	2.642857	48
48775	46.39826	2.625	3	2.3333333	2.6923077	48
48776	46.400818	2.5625	3.2	2.1	2.5384614	48
48777	46.40322	2.6041667	3.235294	1.8125	2.7333333	48
48778	46.404133	2.3958333	2.5294118	2.6875	1.9333333	48
48779	46.405144	2.625	3.235294	2.625	1.9333333	48
48780	46.405945	2.6875	2.7058823	2.7142856	2.6470587	48
48781	46.406914	2.8333333	3.2307692	2.9411764	2.4444444	48
48782	46.407845	2.8958333	3.5714285	2.8125	2.4444444	48
48783	46.40894	2.6875	3.4285715	2.7058823	2.0588236	48
48784	46.410187	2.625	2.5625	3.2666667	2.1176472	48
48785	46.411263	2.5625	2.1666667	3.1052632	2.235294	48
48786	46.412334	2.7916667	2.9285715	2.631579	2.8666666	48
48787	46.413944	2.8958333	2.9230769	2.7894738	3	48
48788	46.41528	2.8541667	3	2.8095238	2.8125	48
48789	46.417282	3.0833333	3.5714285	2.857143	2.9230769	48
48790	46.419216	2.75	2.8125	2.5263157	3	48
48791	46.420433	2.75	2.9285715	2.5	3	48
48792	46.421448	2.6875	2.7333333	2.35	3.1538463	48
48793	46.422386	2.2916667	2.3333333	1.95	2.7692308	48
48794	46.423542	2.2916667	2.6875	1.6111112	2.7142856	48
48795	46.424557	2.4166667	2.2777777	2.5625	2.4285715	48
48796	46.425575	2.3333333	2.5	2.375	2.0714285	48
48797	46.426502	2.3541667	2.6	2.5714285	1.7857143	48
48798	46.42751	2.4791667	2.45	2.6666667	2.2	48
48799	46.428497	2.5416667	2.6	2.3529413	2.7272727	48
48800	46.429672	2.5416667	2.3333333	2.6666667	2.6666667	48
48801	46.430714	2.4166667	2.1	2.5333333	2.7692308	48
48802	46.43184	2.4791667	2	2.5	3.25	48
48803	46.43313	2.8125	1.8333334	3.0555556	3.9166667	48
48804	46.43426	2.6041667	2.0588236	2.1764705	3.7857144	48
48805	46.435474	2.5416667	2.35	1.8	3.6923077	48
48806	46.436584	2.6458333	2.5	2.3333333	3.1333334	48
48807	46.437553	2.6875	2.3888888	3	2.6923077	48
48808	46.438572	2.8125	2.0588236	3.1764705	3.2857144	48
48809	46.439587	2.875	3	2.6842105	3	48
48810	46.44059	2.875	2.631579	3	3.0666666	48
48811	46.441425	2.8333333	2.25	3.1333334	3.3846154	48
48812	46.44218	2.7083333	2.2	2.9285715	3.2142856	48
48813	46.443054	2.7916667	2.2105262	3.3125	3	48
48814	46.444057	2.6875	1.7894737	3.1875	3.3846154	48
48815	46.445015	2.6875	1.9473684	2.7857144	3.5333333	48
48816	46.44583	2.6041667	2	2.4	3.5333333	48
48817	46.446888	2.6458333	2.235294	2.5789473	3.3333333	48
48818	46.448265	2.4583333	1.9375	1.9047619	4.2727275	48
48819	46.44993	2.5833333	2.1666667	2.2222223	3.75	48
48820	46.451267	2.8333333	2.0588236	2.8421052	3.9166667	48
48821	46.452606	2.6458333	2.5882354	2.3	3.3636363	48
48822	46.45364	2.6458333	3	1.625	3.3846154	48
48823	46.454525	2.8333333	2.3333333	3.4444444	2.6666667	48
48824	46.455334	2.5833333	2.1764705	2.7	3	48
48825	46.456196	2.625	2.5625	2.25	3.3333333	48
48826	46.457012	2.4375	2.8125	1.6	3.3333333	48
48827	46.45785	2.5208333	2.65	1.6875	3.4166667	48
48828	46.458675	2.5208333	2.631579	1.6923077	3.0625	48
48829	46.45944	2.5	2.5263157	2.3076923	2.625	48
48830	46.460236	2.8541667	2.8666666	3.0588236	2.625	48
48831	46.46109	2.875	3.642857	2.4444444	2.6875	48
48832	46.46251	2.9583333	3.6923077	2.5714285	2.857143	48
48833	46.46374	3.125	3.4	2.6190476	3.6666667	48
48834	46.465157	3.1041667	3.1666667	2.6	4	48
48835	46.466854	2.8541667	2.652174	2.875	3.3333333	48
48836	46.468323	2.6458333	2.590909	2.4117646	3.2222223	48
48837	46.469757	2.5833333	2.2	2.4615386	3.7	48
48838	46.470634	2.75	1.9130435	2.9285715	4.2727275	48
48839	46.471497	2.9583333	2.0434783	2.7692308	4.9166665	48
48840	46.472446	3.1458333	2	3.4736843	5	48
48841	46.47352	2.7291667	2.0526316	2.4	4.888889	48
48842	46.474487	2.5833333	2.1764705	1.9090909	5	48
48843	46.475445	2.875	2.5238094	2.125	4.6363635	48
48844	46.476425	2.8125	2.5263157	2.2631578	4.4	48
48845	46.477283	2.7083333	2.5625	2.2272727	4	48
48846	46.478466	2.7083333	2.8823528	1.8	4.090909	48
48847	46.47942	2.8958333	3.0555556	2.3333333	3.5	48
48848	46.480263	3.0625	3	2.95	3.3333333	48
48849	46.481438	2.8541667	2.875	2.6842105	3.0769231	48
48850	46.48285	2.5416667	2.8125	2.5263157	2.2307692	48
48851	46.484303	2.5833333	2.65	2.357143	2.7142856	48
48852	46.485428	2.625	2.631579	2.4444444	2.909091	48
48853	46.486637	2.6666667	2.45	2.5294118	3.2727273	48
48854	46.48754	2.6458333	2.4761906	2.2307692	3.2857144	48
48855	46.488476	2.6666667	2.4736843	2.5555556	3.1818182	48
48856	46.489494	2.7291667	2.3529413	2.7894738	3.1666667	48
48857	46.490444	2.8541667	2.6842105	2.75	3.2307692	48
48858	46.49129	3.1041667	3.0588236	3	3.2666667	48
48859	46.49215	3.0625	3.125	2.85	3.3333333	48
48860	46.49358	2.9375	3	2.6666667	3.2307692	48
48861	46.49448	3.2291667	3.7777777	2.5882354	3.3076923	48
48862	46.49568	2.8958333	3.1904762	2.3125	3.1818182	48
48863	46.49674	3.0625	3.090909	2.5333333	3.7272727	48
48864	46.497894	2.9583333	2.952381	2.5625	3.5454545	48
48865	46.499413	2.8333333	2.2777777	3.1666667	3.1666667	48
48866	46.501385	2.8125	2.4	3.2	3	48
48867	46.502758	2.7291667	2.0952382	3.3076923	3.142857	48
48868	46.50355	2.8958333	2.35	2.8823528	3.909091	48
48869	46.5044	2.875	2.2857144	2.7333333	4.0833335	48
48870	46.505424	2.6666667	1.9	2.9333334	3.5384614	48
48871	46.506374	2.7916667	1.3684211	3.8	3.642857	48
48872	46.507618	2.3958333	1.117647	2.8125	3.4	48
48873	46.508595	2.4791667	2.0714285	2.2380953	3.3076923	48
48874	46.509968	2.4791667	2.5294118	1.5	3.4666667	48
48875	46.51091	2.5833333	2.6666667	2.1	3.2307692	48
48876	46.51238	2.6041667	2.2222223	2.625	3.0714285	48
48877	46.51348	2.625	2.7058823	2.4705882	2.7142856	48
48878	46.515884	2.8125	3	2.5	3	48
48879	46.518356	2.6458333	2.5555556	2.4	3	48
48880	46.52053	2.8333333	2.85	2.6923077	2.9333334	48
48881	46.522575	3.125	3	3.25	3.1538463	48
48882	46.523514	3.0833333	2.368421	3.8235295	3.1666667	48
48883	46.52468	2.9791667	2.5882354	3.4444444	2.8461537	48
48884	46.52571	2.875	2.1666667	3.2941177	3.3076923	48
48885	46.52757	2.625	2.0555556	2.368421	4	48
48886	46.53031	2.875	2.4705882	2.7222223	3.6153846	48
48887	46.533108	2.6458333	3	1.9	3.4545455	48
48888	46.537025	2.3541667	2.5625	1.5714285	3.5454545	48
48889	46.53793	2.375	2.6470587	2.1176472	2.357143	48
48890	46.538967	2.375	2.3333333	2.368421	2.4285715	48
48891	46.540016	2.4375	2.2857144	2.4	2.642857	48
48892	46.540913	2.3958333	2.1875	2.35	2.75	48
48893	46.541744	2.5416667	2.6666667	2.1111112	3	48
48894	46.543327	2.6875	2.3333333	2.5	3.5	48
48895	46.544304	2.875	2	3.3888888	3.5454545	48
48896	46.54551	2.9166667	2.1578948	3	3.8	48
48897	46.54768	2.8541667	2.15	3.2142856	3.5	48
48898	46.550533	2.875	2.1875	2.6666667	3.7058823	48
48899	46.553387	2.6875	2.4666667	2.6666667	2.8888888	48
48900	46.554543	2.7291667	2.8461537	2.4117646	2.9444444	48
48901	46.555702	2.9583333	3.1538463	3.3529413	2.4444444	48
48902	46.556698	3.2291667	3.3076923	3.8125	2.6842105	48
48903	46.558212	3.2916667	3.909091	3.6666667	2.5789473	48
48904	46.559204	3.1041667	3.7272727	3.5	2.368421	48
48905	46.560192	2.8958333	4	2.5263157	2.5294118	48
48906	46.561054	2.7083333	3.8461537	2.1111112	2.4705882	48
48907	46.562107	2.6458333	3.6153846	2.1578948	2.4375	48
48908	46.563435	2.4791667	2.8461537	2.2380953	2.5	48
48909	46.565388	2.6041667	2.8461537	2.1578948	2.9375	48
48910	46.567875	2.5625	2.6470587	2.5294118	2.5	48
48911	46.569386	2.5	2	3.0555556	2.4166667	48
48912	46.57041	2.3541667	2.25	2.4705882	2.3636363	48
48913	46.57229	2	2	1.9444444	2.090909	48
48914	46.57318	2.2083333	2.5625	1.7	2.5833333	48
48915	46.57449	2.4166667	2.7222223	1.4666667	3	48
48916	46.57533	2.4583333	2.6842105	1.6923077	2.8125	48
48917	46.576122	2.4166667	2.7058823	2.4285715	2.1176472	48
48918	46.57698	2.5	2.5625	2.7058823	2.2	48
48919	46.577797	2.3333333	2.2	2.7777777	1.9333333	48
48920	46.57952	2.4791667	2.2666667	2.8888888	2.2	48
48921	46.581192	2.7083333	2.8125	2.368421	3.0769231	48
48922	46.58384	2.7291667	2.8125	2.5	3	48
48923	46.585854	2.7083333	2.7333333	2.7142856	2.6666667	48
48924	46.586826	2.8333333	3.0555556	2.7058823	2.6923077	48
48925	46.587807	2.7916667	2.764706	2.3125	3.3333333	48
48926	46.58861	2.625	1.8235294	3.0555556	3.0769231	48
48927	46.58967	2.5	1.6875	2.368421	3.6923077	48
48928	46.590694	2.6458333	2.1875	2.55	3.4166667	48
48929	46.591785	2.7291667	2.8	2.3	3.3076923	48
48930	46.59337	3.1041667	3.1111112	2.8666666	3.3333333	48
48931	46.59469	3.1875	3.1176472	3.3333333	3.125	48
48932	46.595543	3.0833333	3	3.1875	3.0714285	48
48933	46.59644	3.0833333	3.0588236	3.1666667	3	48
48934	46.597427	2.9166667	2.9444444	2.8125	3	48
48935	46.59835	2.7708333	2.5294118	2.764706	3.0714285	48
48936	46.59996	2.25	2.3529413	1.8125	2.6	48
48937	46.60109	2.3333333	2.642857	2.0555556	2.375	48
48938	46.60217	2.5	2.857143	2.35	2.357143	48
48939	46.602997	2.625	2.6470587	2.8125	2.4	48
48940	46.60372	2.8958333	2.8421052	3.357143	2.5333333	48
48941	46.60439	2.9791667	2.8333333	3.625	2.4285715	48
48942	46.605087	2.9166667	3.1176472	2.9	2.6363637	48
48943	46.60584	2.5	2.3809524	2.125	3.2727273	48
48944	46.607277	2.3541667	1.8571428	2.4375	3.1818182	48
48945	46.607998	2.2708333	1.5789474	2.5882354	2.9166667	48
48946	46.608734	2.3333333	1.6470588	2.3888888	3.1538463	48
48947	46.609646	2.4166667	2.2105262	2.0555556	3.3636363	48
48948	46.610363	2.4375	2.047619	2.1333334	3.5	48
48949	46.6111	2.5625	2.1111112	2.4444444	3.4166667	48
48950	46.611813	2.75	2.2777777	2.4117646	3.8461537	48
48951	46.612617	2.9166667	2.35	3.2307692	3.4	48
48952	46.613438	3.0416667	2.631579	3.3333333	3.2857144	48
48953	46.614746	2.8958333	2.1333334	3.2857144	3.1666667	48
48954	46.615604	2.9375	2.357143	2.45	4.214286	48
48955	46.616425	2.75	2.1764705	2.5	3.8461537	48
48956	46.617256	2.7708333	2.5789473	2.1875	3.7692308	48
48957	46.618034	2.625	2.5	2.3529413	3.1538463	48
48958	46.61879	2.7291667	2.7619047	2.8235295	2.5	48
48959	46.61955	2.7291667	2.4117646	2.5714285	3.6	48
48960	46.620243	2.5833333	2.1111112	2.5	3.6	48
48961	46.62162	2.3541667	1.9473684	2.3888888	3	48
48962	46.622322	2.4583333	2.1052632	2.3529413	3.1666667	48
48963	46.623264	2.6041667	2.1052632	2.2142856	3.6	48
48964	46.623947	2.4791667	2.1111112	1.6875	3.857143	48
48965	46.624626	2.3333333	1.7058823	2	3.5	48
48966	46.62534	2.125	1.6	1.7777778	3.0666666	48
48967	46.626038	2.4375	2.0625	2.4666667	2.764706	48
48968	46.62679	2.5625	2.9166667	2.0555556	2.8333333	48
48969	46.62754	2.7708333	3.4666667	2.235294	2.6875	48
48970	46.62895	2.6041667	2.7058823	2.5555556	2.5384614	48
48971	46.62997	2.5416667	3.125	2.0526316	2.5384614	48
48972	46.631325	2.75	2.9444444	2.4666667	2.8	48
48973	46.632507	2.5625	2.5555556	2.8666666	2.2666667	48
48974	46.633698	2.5625	2.3888888	3.1333334	2.2	48
48975	46.63444	2.5625	2.5555556	2.875	2.2142856	48
48976	46.635452	2.6875	2.625	2.8333333	2.5714285	48
48977	46.63624	2.9166667	3.0625	2.7368422	3	48
48978	46.63694	3.0833333	3.368421	2.8666666	2.9285715	48
48979	46.637695	2.8125	2.6666667	2.5882354	3.3076923	48
48980	46.638554	2.8541667	2.2777777	2.875	3.5714285	48
48981	46.63939	3.0833333	2.6875	2.75	3.8125	48
48982	46.640186	2.9791667	2.9375	2.6111112	3.5	48
48983	46.641052	2.9166667	3.0555556	2.4705882	3.3076923	48
48984	46.641926	2.8541667	2.6666667	2.75	3.2142856	48
48985	46.642807	2.6666667	2.4375	2.5294118	3.0666666	48
48986	46.64378	2.625	2.5882354	2.5333333	2.75	48
48987	46.6446	2.5833333	2.625	2.7142856	2.4444444	48
48988	46.64554	2.8333333	2.6923077	2.9565217	2.75	48
48989	46.64664	2.8333333	2.5	2.7619047	3.3076923	48
48990	46.64772	2.625	2.8461537	2.2173913	3.1666667	48
48991	46.649364	2.5833333	3.2666667	1.6842105	3.0714285	48
48992	46.650387	2.4583333	2.368421	2.125	3	48
48993	46.65146	2.5625	2	2.6111112	3.142857	48
48994	46.652264	2.6041667	2.2941177	2.1578948	3.75	48
48995	46.653145	2.6041667	2.2631578	2.1111112	4	48
48996	46.65396	2.625	2.4285715	2.2173913	3.7272727	48
48997	46.654766	2.6666667	2.3888888	2.3333333	3.5833333	48
48998	46.65554	2.6041667	2.3157895	2.3157895	3.7	48
48999	46.656513	2.6666667	2.3529413	2.3888888	3.4615386	48
49000	46.657475	2.8125	2.4444444	2.1666667	4.3333335	48
49001	46.658424	2.7916667	2.3333333	2.2777777	4.25	48
49002	46.659603	2.9166667	2.235294	2.4117646	4.357143	48
49003	46.660492	2.625	2.368421	2.5333333	3.0714285	48
49004	46.66127	2.5	2	2.7777777	2.7692308	48
49005	46.662224	2.4791667	1.65	3.0625	3.0833333	48
49006	46.663383	2.5416667	1.8235294	2.5263157	3.5833333	48
49007	46.66447	2.75	2.5555556	2.5555556	3.3333333	48
49008	46.66574	2.8125	2.631579	2.5625	3.3846154	48
49009	46.666904	2.9375	2.8333333	2.8235295	3.2307692	48
49010	46.66778	2.9791667	2.857143	2.642857	3.5384614	48
49011	46.66852	3.1458333	2.7777777	3.125	3.642857	48
49012	46.66925	3.1666667	2.375	3.5263157	3.6153846	48
49013	46.67029	3.125	2.5555556	3.3157895	3.7272727	48
49014	46.671307	2.6666667	2.4117646	2.45	3.4545455	48
49015	46.67234	2.5833333	1.9	2.5882354	3.8181818	48
49016	46.673206	2.75	2.0588236	2.6363637	4.3333335	48
49017	46.674114	2.7291667	2.8	1.882353	3.909091	48
49018	46.675148	2.8125	2.1363637	2.8235295	4.4444447	48
49019	46.67596	2.7916667	2.05	2.5789473	4.888889	48
49020	46.676754	2.7916667	2.1052632	2.2941177	4.5833335	48
49021	46.67786	2.7916667	2.1052632	2.3888888	4.6363635	48
49022	46.67904	3.2083333	2.3636363	3.2	4.909091	48
49023	46.68018	3.0833333	1.8695652	3.4375	5.5555553	48
49024	46.681316	3	1.7142857	2.8888888	6.2222223	48
49025	46.68262	3.1041667	1.6111112	2.9444444	5.5833335	48
49026	46.6837	3.1458333	2.2	2.5333333	5.3076925	48
49027	46.685143	2.875	2.2857144	2.2666667	4.6666665	48
49028	46.685963	2.5416667	1.6818181	2.0714285	4.6666665	48
49029	46.68705	2.8333333	1.5454545	3.125	5.2	48
49030	46.687954	2.9791667	1.8095238	2.8125	5.4545455	48
49031	46.688866	2.6666667	1.6190476	2.7058823	4.8	48
49032	46.689663	2.7291667	1.9473684	2.5	4.4545455	48
49033	46.690544	2.5	2	2	3.8461537	48
49034	46.692417	2.5	1.8333334	2.1176472	3.9230769	48
49035	46.693268	2.625	1.8947369	2.1333334	4.142857	48
49036	46.6947	2.5625	1.7777778	2.4117646	3.8461537	48
49037	46.695667	2.4791667	2.0588236	1.9333333	3.4375	48
49038	46.696716	2.6875	2.3529413	2.1764705	3.7142856	48
49039	46.697704	2.8541667	2.4705882	2.25	3.9333334	48
49040	46.699432	2.9375	2.5625	2.1176472	4.266667	48
49041	46.700703	3.1458333	2.6842105	2.7857144	4.0666666	48
49042	46.702133	3.3333333	3.2222223	3.1111112	3.8333333	48
49043	46.70329	3.1041667	3.1578948	2.3333333	3.857143	48
49044	46.704052	3.2291667	3.1052632	3.2142856	3.4	48
49045	46.704865	3.2708333	2.85	3.2	4	48
